# # Bird-inspired airfoil: Accipiter_albogularis
# # Wing.Length: 235.2 mm
# # Secondary1: 159.5 mm  
# # Kipps.Distance: 81.8 mm
# # Hand-Wing.Index: 33.9
# # Coordinates: x, y (normalized chord)
1.657745 0.015344
1.646841 0.015873
1.635864 0.016389
1.624817 0.016891
1.613705 0.017379
1.602529 0.017852
1.591293 0.018309
1.580000 0.018750
1.568654 0.019174
1.557255 0.019580
1.545809 0.019968
1.534316 0.020337
1.522780 0.020687
1.511203 0.021018
1.499588 0.021328
1.487937 0.021618
1.476252 0.021888
1.464534 0.022136
1.452788 0.022363
1.441013 0.022568
1.429213 0.022751
1.417389 0.022912
1.405542 0.023052
1.393675 0.023168
1.381789 0.023263
1.369885 0.023334
1.357965 0.023383
1.346031 0.023410
1.334083 0.023414
1.322123 0.023395
1.310153 0.023353
1.298172 0.023289
1.286182 0.023202
1.274184 0.023094
1.262180 0.022962
1.250169 0.022809
1.238152 0.022634
1.226131 0.022437
1.214105 0.022218
1.202076 0.021979
1.190044 0.021718
1.178010 0.021436
1.165973 0.021134
1.153934 0.020812
1.141894 0.020470
1.129853 0.020108
1.117811 0.019727
1.105768 0.019327
1.093725 0.018909
1.081681 0.018473
1.069637 0.018019
1.057593 0.017548
1.045548 0.017060
1.033503 0.016556
1.021458 0.016036
1.009412 0.015501
0.997366 0.014950
0.985320 0.014386
0.973272 0.013808
0.961224 0.013216
0.949175 0.012612
0.937125 0.011995
0.925074 0.011367
0.913022 0.010728
0.900968 0.010078
0.888913 0.009419
0.876856 0.008750
0.864797 0.008072
0.852736 0.007387
0.840673 0.006694
0.828608 0.005994
0.816541 0.005288
0.804472 0.004577
0.792400 0.003860
0.780327 0.003140
0.768251 0.002416
0.756174 0.001689
0.744095 0.000960
0.732015 0.000230
0.719933 -0.000502
0.707850 -0.001233
0.695767 -0.001963
0.683684 -0.002692
0.671601 -0.003420
0.659519 -0.004144
0.647439 -0.004865
0.635362 -0.005581
0.623287 -0.006293
0.611217 -0.006998
0.599152 -0.007698
0.587093 -0.008390
0.575041 -0.009074
0.562999 -0.009749
0.550966 -0.010415
0.538945 -0.011070
0.526937 -0.011715
0.514944 -0.012348
0.502968 -0.012968
0.491011 -0.013575
0.479075 -0.014168
0.467162 -0.014746
0.455275 -0.015308
0.443416 -0.015854
0.431589 -0.016382
0.419795 -0.016893
0.408038 -0.017385
0.396321 -0.017857
0.384648 -0.018309
0.373023 -0.018740
0.361448 -0.019148
0.349928 -0.019534
0.338467 -0.019897
0.327069 -0.020235
0.315740 -0.020547
0.304483 -0.020834
0.293304 -0.021094
0.282207 -0.021327
0.271199 -0.021531
0.260285 -0.021706
0.249471 -0.021850
0.238762 -0.021964
0.228167 -0.022047
0.217690 -0.022096
0.207339 -0.022113
0.197121 -0.022095
0.187044 -0.022042
0.177115 -0.021954
0.167343 -0.021829
0.157735 -0.021667
0.148300 -0.021466
0.139048 -0.021226
0.129987 -0.020946
0.121127 -0.020625
0.112478 -0.020263
0.104050 -0.019858
0.095853 -0.019410
0.087898 -0.018917
0.080198 -0.018380
0.072762 -0.017797
0.065603 -0.017166
0.058734 -0.016489
0.052167 -0.015762
0.045915 -0.014987
0.039992 -0.014160
0.034411 -0.013283
0.029187 -0.012354
0.024334 -0.011372
0.019868 -0.010336
0.015803 -0.009245
0.012157 -0.008099
0.008944 -0.006896
0.006183 -0.005635
0.003890 -0.004316
0.002083 -0.002938
0.000780 -0.001500
0.000000 0.000000
